токен	TF	IDF	TF-IDF
автор	0.029674	1.427116	0.042348
авторам	0.001484	0.040822	0.000061
аджика	0.001484	0.040822	0.000061
айран	0.001484	0.040822	0.000061
акчуч	0.001484	2.995732	0.004445
алиева	0.001484	3.506558	0.005203
аноним	0.007418	4.605170	0.034163
баклажаны	0.001484	0.040822	0.000061
бархатова	0.001484	3.506558	0.005203
бастурма	0.001484	0.040822	0.000061
безе	0.001484	0.040822	0.000061
белой	0.001484	3.912023	0.005804
белокочанной	0.001484	3.218876	0.004776
белым	0.001484	4.605170	0.006833
бисквит	0.001484	0.040822	0.000061
блины	0.001484	0.040822	0.000061
блюда	0.005935	0.040822	0.000242
блюдо	0.002967	0.040822	0.000121
большинства	0.001484	4.605170	0.006833
борщ	0.001484	0.040822	0.000061
ботвинья	0.001484	0.040822	0.000061
браузере	0.001484	0.040822	0.000061
брауни	0.001484	0.040822	0.000061
брокколи	0.001484	0.040822	0.000061
буженина	0.001484	0.040822	0.000061
булочки	0.001484	0.040822	0.000061
булочных	0.001484	4.605170	0.006833
бульон	0.001484	0.040822	0.000061
бургер	0.001484	0.040822	0.000061
бутерброды	0.001484	0.040822	0.000061
буше	0.001484	3.506558	0.005203
варенье	0.001484	0.040822	0.000061
ватрушки	0.001484	0.040822	0.000061
вафли	0.001484	0.040822	0.000061
вашей	0.002967	0.040822	0.000121
вводя	0.001484	0.040822	0.000061
весенние	0.001484	0.051293	0.000076
взбитый	0.001484	3.912023	0.005804
виде	0.001484	1.171183	0.001738
вино	0.001484	0.040822	0.000061
войти	0.001484	0.000000	0.000000
вольчека	0.001484	4.605170	0.006833
вопрос	0.004451	1.771957	0.007887
вопросам	0.001484	4.605170	0.006833
вопросах	0.004451	4.605170	0.020498
вопросы	0.010386	0.000000	0.000000
вспомнить	0.001484	0.040822	0.000061
вход	0.004451	0.030459	0.000136
выбор	0.007418	2.995732	0.022224
выйти	0.001484	0.040822	0.000061
выпечка	0.004451	0.040822	0.000182
выпечки	0.001484	0.072571	0.000108
выращиваем	0.001484	4.605170	0.006833
вырезки	0.001484	4.605170	0.006833
гарнир	0.001484	0.040822	0.000061
гаспачо	0.001484	0.040822	0.000061
главная	0.001484	3.506558	0.005203
главный	0.001484	0.040822	0.000061
глазурь	0.001484	0.040822	0.000061
