лемма	TF	IDF	TF-IDF
автор	0.031157	0.040822	0.001272
аджика	0.001484	0.040822	0.000061
айран	0.001484	0.040822	0.000061
акчучий	0.001484	2.995732	0.004445
алиев	0.001484	3.506558	0.005203
аноним	0.007418	4.605170	0.034163
баклажан	0.001484	0.040822	0.000061
бархатов	0.001484	3.506558	0.005203
бастурм	0.001484	0.040822	0.000061
бастурма	0.001484	0.040822	0.000061
безе	0.001484	0.040822	0.000061
белокочанный	0.001484	0.967584	0.001436
белый	0.002967	1.237874	0.003673
бисквит	0.001484	0.040822	0.000061
блин	0.001484	0.040822	0.000061
блюдо	0.008902	0.040822	0.000363
большинство	0.001484	2.207275	0.003275
борщ	0.001484	0.040822	0.000061
ботвинья	0.001484	0.040822	0.000061
браузер	0.001484	0.040822	0.000061
брауни	0.001484	0.040822	0.000061
брокколи	0.001484	0.040822	0.000061
буженина	0.001484	0.040822	0.000061
булочка	0.001484	0.040822	0.000061
булочный	0.001484	4.605170	0.006833
бульон	0.001484	0.040822	0.000061
бургер	0.001484	0.040822	0.000061
бутерброд	0.001484	0.040822	0.000061
буш	0.001484	3.506558	0.005203
варение	0.001484	0.040822	0.000061
ватрушка	0.001484	0.040822	0.000061
вафля	0.001484	0.040822	0.000061
ваш	0.002967	0.000000	0.000000
вводить	0.001484	0.040822	0.000061
весенний	0.001484	0.051293	0.000076
взбить	0.001484	2.525729	0.003747
вид	0.001484	0.776529	0.001152
вино	0.001484	0.040822	0.000061
войти	0.001484	0.000000	0.000000
вольчек	0.001484	4.605170	0.006833
вопрос	0.020772	0.000000	0.000000
вспомнить	0.001484	0.040822	0.000061
вход	0.004451	0.030459	0.000136
выбор	0.007418	2.813411	0.020871
выйти	0.001484	0.040822	0.000061
выпечка	0.005935	0.040822	0.000242
выращивать	0.001484	3.912023	0.005804
вырезка	0.001484	4.605170	0.006833
гарнир	0.001484	0.040822	0.000061
гаспачо	0.001484	0.040822	0.000061
главный	0.002967	0.040822	0.000121
глазурь	0.001484	0.040822	0.000061
глинтвейн	0.001484	0.040822	0.000061
гореть	0.001484	4.605170	0.006833
горошек	0.001484	2.302585	0.003416
горчица	0.001484	0.040822	0.000061
горшочек	0.001484	0.040822	0.000061
гренка	0.001484	0.040822	0.000061
гречка	0.001484	0.040822	0.000061
гриб	0.001484	0.040822	0.000061
грибной	0.001484	0.040822	0.000061
грог	0.001484	0.040822	0.000061
давать	0.001484	0.040822	0.000061
данные	0.001484	0.040822	0.000061
дать	0.002967	0.040822	0.000121
делиться	0.001484	0.040822	0.000061
день	0.001484	0.040822	0.000061
десерт	0.001484	0.040822	0.000061
джем	0.001484	0.040822	0.000061
джема	0.001484	0.040822	0.000061
диетичёска	0.001484	3.912023	0.005804
добавлять	0.001484	0.040822	0.000061
дом	0.010386	0.040822	0.000424
домашний	0.004451	0.040822	0.000182
духовка	0.001484	0.105361	0.000156
единый	0.001484	0.000000	0.000000
естественный	0.001484	2.813411	0.004174
жаркое	0.001484	0.040822	0.000061
желе	0.001484	0.040822	0.000061
жизнь	0.001484	0.040822	0.000061
жульен	0.001484	0.040822	0.000061
жюльен	0.001484	0.040822	0.000061
жюльный	0.001484	0.040822	0.000061
заготовка	0.001484	0.040822	0.000061
задавать	0.001484	0.040822	0.000061
задать	0.002967	2.525729	0.007495
закваска	0.001484	0.040822	0.000061
закрутка	0.001484	4.605170	0.006833
закуска	0.001484	0.040822	0.000061
заливное	0.001484	0.040822	0.000061
замороженое	0.001484	4.605170	0.006833
заморозить	0.001484	2.302585	0.003416
запеканка	0.001484	0.040822	0.000061
заправка	0.001484	0.040822	0.000061
зарегистрироваться	0.002967	0.030459	0.000090
звготовить	0.001484	4.605170	0.006833
зефир	0.001484	0.040822	0.000061
зима	0.002967	0.040822	0.000121
зимний	0.001484	0.051293	0.000076
злаковый	0.001484	4.605170	0.006833
избежать	0.001484	4.605170	0.006833
икра	0.001484	0.040822	0.000061
имя	0.001484	0.030459	0.000045
индейка	0.001484	0.094311	0.000140
инструкция	0.001484	0.030459	0.000045
интересный	0.001484	0.916291	0.001359
интересовать	0.001484	4.605170	0.006833
испечь	0.001484	0.105361	0.000156
использовать	0.001484	1.171183	0.001738
йогурт	0.001484	0.040822	0.000061
кабачок	0.001484	0.040822	0.000061
каварт	0.001484	4.605170	0.006833
какао	0.001484	0.040822	0.000061
калорийность	0.001484	3.506558	0.005203
кальмар	0.001484	0.040822	0.000061
канал	0.004451	0.040822	0.000182
канапе	0.001484	0.040822	0.000061
капуста	0.005935	0.040822	0.000242
капустняк	0.001484	0.040822	0.000061
карамель	0.001484	0.040822	0.000061
каркасный	0.005935	0.116534	0.000692
картофель	0.001484	0.040822	0.000061
картофельный	0.001484	0.040822	0.000061
картошка	0.002967	0.040822	0.000121
каша	0.001484	0.040822	0.000061
квас	0.001484	0.040822	0.000061
кекс	0.001484	0.040822	0.000061
кефир	0.001484	0.040822	0.000061
кимчать	0.001484	0.040822	0.000061
кира	0.001484	4.605170	0.006833
кисель	0.001484	0.040822	0.000061
кишка	0.001484	3.912023	0.005804
книга	0.001484	0.040822	0.000061
коктейль	0.001484	0.040822	0.000061
колбаса	0.001484	0.040822	0.000061
компот	0.001484	0.040822	0.000061
конкурс	0.001484	0.040822	0.000061
консервирование	0.001484	0.040822	0.000061
конфета	0.001484	0.040822	0.000061
конфиденциальность	0.001484	0.040822	0.000061
конфитюр	0.001484	0.040822	0.000061
корейски	0.001484	0.040822	0.000061
коржик	0.001484	0.040822	0.000061
котлета	0.001484	0.040822	0.000061
кофе	0.001484	0.040822	0.000061
кочеррыжка	0.001484	4.605170	0.006833
крем	0.001484	0.040822	0.000061
кулеш	0.001484	0.040822	0.000061
кулинария	0.005935	0.094311	0.000560
кулинарный	0.001484	0.000000	0.000000
кулич	0.001484	0.040822	0.000061
куриный	0.001484	0.094311	0.000140
курица	0.001484	0.040822	0.000061
кускус	0.001484	0.040822	0.000061
кухня	0.002967	0.040822	0.000121
кухонный	0.001484	3.506558	0.005203
лаваш	0.001484	0.040822	0.000061
лагман	0.001484	0.040822	0.000061
лапша	0.001484	0.040822	0.000061
лейкс	0.001484	4.605170	0.006833
лепёшка	0.001484	0.040822	0.000061
летний	0.001484	0.040822	0.000061
лечо	0.001484	0.040822	0.000061
ликёр	0.001484	0.040822	0.000061
лимонад	0.001484	0.040822	0.000061
лолитавет	0.001484	4.605170	0.006833
люля	0.001484	3.506558	0.005203
макароны	0.001484	0.040822	0.000061
манник	0.001484	0.040822	0.000061
марина	0.001484	2.525729	0.003747
маринад	0.001484	0.040822	0.000061
мармелад	0.001484	0.040822	0.000061
маскарпон	0.001484	0.040822	0.000061
масленица	0.001484	0.040822	0.000061
мастика	0.001484	0.040822	0.000061
медиафорт	0.002967	0.000000	0.000000
месяц	0.029674	1.660731	0.049280
мечта	0.002967	0.040822	0.000121
мидия	0.001484	0.040822	0.000061
мисо	0.001484	0.040822	0.000061
мнение	0.001484	2.525729	0.003747
множество	0.001484	0.040822	0.000061
молочный	0.001484	0.040822	0.000061
морепродукт	0.001484	0.040822	0.000061
морковка	0.001484	2.995732	0.004445
морковь	0.001484	0.040822	0.000061
мороженое	0.001484	0.040822	0.000061
морс	0.001484	0.040822	0.000061
мохитый	0.001484	0.040822	0.000061
мочь	0.002967	0.000000	0.000000
мускатный	0.001484	1.832581	0.002719
мусс	0.001484	0.040822	0.000061
мусса	0.001484	0.040822	0.000061
мясной	0.001484	0.040822	0.000061
мясо	0.002967	0.040822	0.000121
назад	0.029674	0.967584	0.028712
найти	0.002967	0.446287	0.001324
наливка	0.001484	0.040822	0.000061
напиток	0.004451	0.040822	0.000182
настойка	0.001484	0.040822	0.000061
начинка	0.001484	0.040822	0.000061
наш	0.001484	0.040822	0.000061
неделя	0.001484	0.051293	0.000076
новогодний	0.002967	0.040822	0.000121
новый	0.001484	0.030459	0.000045
ньюкасл	0.001484	4.605170	0.006833
оболочка	0.001484	4.605170	0.006833
обработка	0.005935	2.995732	0.017779
общаться	0.001484	0.040822	0.000061
овощной	0.002967	0.040822	0.000121
огород	0.001484	2.995732	0.004445
окрошка	0.001484	0.040822	0.000061
оладья	0.001484	0.040822	0.000061
омлет	0.001484	0.040822	0.000061
опара	0.001484	0.040822	0.000061
опыт	0.001484	2.407946	0.003573
орех	0.001484	0.776529	0.001152
ореховый	0.001484	2.995732	0.004445
осенний	0.001484	0.051293	0.000076
основный	0.001484	0.040822	0.000061
ответ	0.040059	0.000000	0.000000
ответить	0.001484	0.051293	0.000076
отвечать	0.001484	3.912023	0.005804
отменить	0.001484	0.040822	0.000061
отмыть	0.001484	4.605170	0.006833
палочка	0.001484	0.040822	0.000061
пароль	0.001484	0.020203	0.000030
паста	0.001484	0.040822	0.000061
пастрома	0.001484	0.040822	0.000061
пасха	0.001484	0.040822	0.000061
паштет	0.001484	0.040822	0.000061
первый	0.001484	0.040822	0.000061
пергамент	0.001484	3.912023	0.005804
перейти	0.001484	0.040822	0.000061
перец	0.001484	0.040822	0.000061
печение	0.002967	0.040822	0.000121
печень	0.001484	2.207275	0.003275
печёночный	0.001484	0.040822	0.000061
пирог	0.002967	0.040822	0.000121
пирожное	0.002967	0.040822	0.000121
