лемма	TF	IDF	TF-IDF
автор	0.002141	0.040822	0.000087
аджика	0.002141	0.040822	0.000087
айран	0.002141	0.040822	0.000087
акчучий	0.002141	2.995732	0.006415
бабич	0.002141	1.514128	0.003242
баклажан	0.002141	0.040822	0.000087
бастурм	0.002141	0.040822	0.000087
бастурма	0.002141	0.040822	0.000087
безе	0.002141	0.040822	0.000087
бисквит	0.002141	0.040822	0.000087
блин	0.002141	0.040822	0.000087
блюдо	0.010707	0.040822	0.000437
борщ	0.002141	0.040822	0.000087
ботвинья	0.002141	0.040822	0.000087
браузер	0.002141	0.040822	0.000087
брауни	0.002141	0.040822	0.000087
брокколи	0.002141	0.040822	0.000087
буженина	0.002141	0.040822	0.000087
булочка	0.002141	0.040822	0.000087
бульон	0.002141	0.040822	0.000087
бургер	0.002141	0.040822	0.000087
бутерброд	0.002141	0.040822	0.000087
варение	0.002141	0.040822	0.000087
ватрушка	0.002141	0.040822	0.000087
вафля	0.002141	0.040822	0.000087
ваш	0.002141	0.000000	0.000000
вводить	0.002141	0.040822	0.000087
весенний	0.002141	0.051293	0.000110
вино	0.002141	0.040822	0.000087
вкусный	0.002141	0.061875	0.000132
вначале	0.004283	0.248461	0.001064
возрастание	0.002141	4.605170	0.009861
войти	0.002141	0.000000	0.000000
вопрос	0.002141	0.000000	0.000000
вспомнить	0.002141	0.040822	0.000087
вход	0.006424	0.030459	0.000196
выйти	0.002141	0.040822	0.000087
выпечка	0.002141	0.040822	0.000087
гарнир	0.002141	0.040822	0.000087
гаспачо	0.002141	0.040822	0.000087
главный	0.002141	0.040822	0.000087
глазурь	0.002141	0.040822	0.000087
глинтвейн	0.002141	0.040822	0.000087
горчица	0.002141	0.040822	0.000087
горшочек	0.002141	0.040822	0.000087
гренка	0.002141	0.040822	0.000087
гречка	0.002141	0.040822	0.000087
гриб	0.002141	0.040822	0.000087
грибной	0.002141	0.040822	0.000087
грог	0.002141	0.040822	0.000087
группа	0.002141	0.061875	0.000132
давать	0.002141	0.040822	0.000087
данные	0.002141	0.040822	0.000087
дата	0.004283	0.248461	0.001064
дать	0.002141	0.040822	0.000087
делиться	0.002141	0.040822	0.000087
демурия	0.002141	3.912023	0.008377
день	0.002141	0.040822	0.000087
десерт	0.002141	0.040822	0.000087
джем	0.002141	0.040822	0.000087
джема	0.002141	0.040822	0.000087
дневник	0.002141	0.061875	0.000132
добавлять	0.002141	0.040822	0.000087
дом	0.006424	0.040822	0.000262
домашний	0.004283	0.040822	0.000175
единый	0.002141	0.000000	0.000000
жаркое	0.002141	0.040822	0.000087
желе	0.002141	0.040822	0.000087
женский	0.002141	0.020203	0.000043
жизнь	0.002141	0.040822	0.000087
жульен	0.002141	0.040822	0.000087
жюльен	0.002141	0.040822	0.000087
жюльный	0.002141	0.040822	0.000087
